week,store_id,product_id,qty_sold,revenue,n_transactions,promotion_id,discount,has_promo,has_promo_next_week,lag_1w,lag_2w,lag_4w,lag_8w,rolling_mean_4w,rolling_std_4w,rolling_mean_8w,rolling_std_8w,store_taxonomies,store_type_enc,product_taxonomies,price,product_cat_enc,price_vs_category,week_of_year,month,quarter,is_month_end
2024-10-21,ST006,PRD010,1,21.24,1,,0.0,0,0,6.0,3.0,3.0,4.0,3.25,2.0615528128088303,3.625,1.5059406173077343,convenience,1,cleaning,21.24,4,0.16238591729310156,43,10,4,0
2024-11-11,ST006,PRD010,9,191.16,1,,0.0,0,0,1.0,6.0,1.0,5.0,2.75,2.362907813126304,3.25,1.752549163769345,convenience,1,cleaning,21.24,4,0.16238591729310156,46,11,4,0
2024-11-18,ST006,PRD010,9,191.16,1,,0.0,0,0,9.0,1.0,3.0,3.0,4.75,3.5,3.75,2.6592157812837653,convenience,1,cleaning,21.24,4,0.16238591729310156,47,11,4,0
2024-11-25,ST006,PRD010,7,148.67999999999998,2,,0.0,0,0,9.0,9.0,6.0,4.0,6.25,3.774917217635375,4.5,3.2071349029491003,convenience,1,cleaning,21.24,4,0.16238591729310156,48,11,4,1
2024-12-09,ST006,PRD010,4,84.96,1,,0.0,0,0,7.0,9.0,1.0,3.0,6.5,3.7859388972001824,4.875,3.31393163133202,convenience,1,cleaning,21.24,4,0.16238591729310156,50,12,4,0
2024-12-23,ST006,PRD010,8,169.92,1,,0.0,0,0,4.0,7.0,9.0,1.0,7.25,2.362907813126304,5.0,3.251373336211734,convenience,1,cleaning,21.24,4,0.16238591729310156,52,12,4,0
2024-10-07,ST006,PRD011,8,493.84,1,,0.0,0,0,7.0,11.0,4.0,2.0,7.0,2.943920288775949,4.875,3.136763573220934,convenience,1,beverage,61.73,1,0.3648244083072463,41,10,4,0
2024-10-28,ST006,PRD011,1,61.73,1,,0.0,0,0,8.0,7.0,6.0,2.0,8.0,2.160246899469287,5.625,3.067688753070352,convenience,1,beverage,61.73,1,0.3648244083072463,44,10,4,1
2024-11-25,ST006,PRD011,13,802.49,1,,0.0,0,0,1.0,8.0,11.0,5.0,6.75,4.193248541803041,5.5,3.2513733362117327,convenience,1,beverage,61.73,1,0.3648244083072463,48,11,4,1
2024-12-09,ST006,PRD011,4,246.92,1,,0.0,0,0,13.0,1.0,7.0,2.0,7.25,4.924428900898052,6.5,4.174754056057849,convenience,1,beverage,61.73,1,0.3648244083072463,50,12,4,0
2024-12-16,ST006,PRD011,2,123.46,1,,0.0,0,0,4.0,13.0,8.0,4.0,6.5,5.196152422706632,6.75,3.918819064098634,convenience,1,beverage,61.73,1,0.3648244083072463,51,12,4,0
2024-12-02,ST006,PRD013,8,1144.48,1,,0.0,0,0,2.0,6.0,4.0,8.0,3.5,1.9148542155126729,5.0,3.891382420536074,convenience,1,cleaning,143.06,4,1.093734902445909,49,12,4,0
2024-12-16,ST006,PRD013,7,1001.4200000000001,1,,0.0,0,0,8.0,2.0,2.0,3.0,4.5,2.999999999999998,5.0,3.891382420536074,convenience,1,cleaning,143.06,4,1.093734902445909,51,12,4,0
2024-10-07,ST006,PRD014,6,400.79999999999995,1,,0.0,0,0,4.0,6.0,2.0,6.0,4.0,1.6329931618554483,5.625,2.8252686345094524,convenience,1,snack,66.8,5,0.8352695278668196,41,10,4,0
2024-11-11,ST006,PRD014,1,66.8,1,,0.0,0,0,6.0,4.0,4.0,11.0,5.0,1.154700538379246,5.625,2.8252686345094524,convenience,1,snack,66.8,5,0.8352695278668196,46,11,4,0
2024-11-18,ST006,PRD014,2,133.6,1,,0.0,0,0,1.0,6.0,6.0,8.0,4.25,2.3629078131263017,4.375,2.2638462845343663,convenience,1,snack,66.8,5,0.8352695278668196,47,11,4,0
2024-09-02,ST006,PRD015,1,153.48,1,,0.0,0,0,4.0,8.0,8.0,5.0,5.5,2.9999999999999987,5.75,3.7321001364609008,convenience,1,dairy,153.48,3,1.2256121095430972,36,9,3,0
2024-12-09,ST006,PRD015,1,153.48,1,,0.0,0,0,1.0,4.0,2.0,4.0,3.75,3.09569593683445,5.25,4.097037257057145,convenience,1,dairy,153.48,3,1.2256121095430972,50,12,4,0
2024-12-16,ST006,PRD015,7,1074.36,1,,0.0,0,0,1.0,1.0,8.0,2.0,3.5,3.3166247903553985,4.875,4.356850107261312,convenience,1,dairy,153.48,3,1.2256121095430972,51,12,4,0
2024-10-14,ST006,PRD016,8,1641.76,1,,0.0,0,0,1.0,5.0,8.0,2.0,5.5,3.3166247903554,5.25,4.131758532565597,convenience,1,beverage,205.22,1,1.2128505600650101,42,10,4,0
2024-07-08,ST006,PRD017,1,16.53,1,,0.0,0,0,1.0,8.0,3.0,10.0,5.5,4.203173404306164,6.5,3.3806170189140725,convenience,1,snack,16.53,5,0.20669169604249296,28,7,3,0
2024-09-02,ST006,PRD017,8,132.24,1,,0.0,0,0,1.0,1.0,10.0,4.0,5.0,4.69041575982343,5.375,3.543101950067409,convenience,1,snack,16.53,5,0.20669169604249296,36,9,3,0
2024-09-16,ST006,PRD017,1,16.53,1,,0.0,0,0,8.0,1.0,8.0,8.0,4.5,4.041451884327381,5.875,3.603074084326175,convenience,1,snack,16.53,5,0.20669169604249296,38,9,3,0
2024-09-30,ST006,PRD017,3,49.59,1,,0.0,0,0,1.0,8.0,1.0,8.0,2.75,3.5000000000000004,5.0,3.8544964466377323,convenience,1,snack,16.53,5,0.20669169604249296,40,9,3,1
2024-10-14,ST006,PRD017,4,66.12,1,,0.0,0,0,3.0,1.0,1.0,3.0,3.25,3.3040379335998353,4.375,3.700868623908261,convenience,1,snack,16.53,5,0.20669169604249296,42,10,4,0
2024-10-21,ST006,PRD017,2,33.06,1,,0.0,0,0,4.0,3.0,8.0,10.0,4.0,2.9439202887759492,4.5,3.6645015252516244,convenience,1,snack,16.53,5,0.20669169604249296,43,10,4,0
2024-10-28,ST006,PRD017,3,49.59,1,,0.0,0,0,2.0,4.0,1.0,8.0,2.5,1.2909944487358074,3.5,2.9760952365713895,convenience,1,snack,16.53,5,0.20669169604249296,44,10,4,1
2024-11-25,ST006,PRD017,1,16.53,1,,0.0,0,0,3.0,2.0,3.0,1.0,3.0,0.8164965809277279,2.875,2.3566016694748164,convenience,1,snack,16.53,5,0.20669169604249296,48,11,4,1
2024-12-02,ST006,PRD018,4,817.48,1,,0.0,0,0,4.0,2.0,5.0,6.0,3.25,1.5000000000000013,3.625,2.199837656347798,convenience,1,beverage,204.37,1,1.2078270585736581,49,12,4,0
2024-12-23,ST006,PRD018,9,1839.33,1,,0.0,0,0,4.0,4.0,2.0,1.0,3.0,1.1547005383792537,3.375,1.9955307206713,convenience,1,beverage,204.37,1,1.2078270585736581,52,12,4,0
2024-10-28,ST006,PRD019,8,1432.48,1,,0.0,0,0,8.0,6.0,7.0,2.0,5.5,3.1091263510296048,3.75,2.8157719063467277,convenience,1,frozen,179.06,0,1.773409946635914,44,10,4,1
2024-11-25,ST006,PRD019,1,179.06,1,,0.0,0,0,8.0,8.0,1.0,2.0,5.75,3.304037933599835,4.5,3.070597894314962,convenience,1,frozen,179.06,0,1.773409946635914,48,11,4,1
2024-12-09,ST006,PRD019,6,1074.3600000000001,1,,0.0,0,0,1.0,8.0,6.0,1.0,5.75,3.304037933599835,4.375,3.204349722308287,convenience,1,frozen,179.06,0,1.773409946635914,50,12,4,0
2024-10-21,ST006,PRD020,4,379.84,1,,0.0,0,0,7.0,2.0,7.0,6.0,4.5,2.886751345948129,5.375,2.3867192066576703,convenience,1,dairy,94.96,3,0.7583015762458465,43,10,4,0
2024-11-04,ST006,PRD020,4,379.84,1,,0.0,0,0,4.0,7.0,2.0,8.0,3.75,2.362907813126304,5.125,2.4164614034339067,convenience,1,dairy,94.96,3,0.7583015762458465,45,11,4,0
2024-11-25,ST006,PRD020,8,759.68,1,,0.0,0,0,4.0,4.0,2.0,4.0,4.25,2.06155281280883,4.625,2.133909892327107,convenience,1,dairy,94.96,3,0.7583015762458465,48,11,4,1
2024-12-09,ST006,PRD020,9,854.64,1,,0.0,0,0,8.0,4.0,7.0,7.0,5.75,2.06155281280883,5.125,2.4164614034339067,convenience,1,dairy,94.96,3,0.7583015762458465,50,12,4,0
2024-11-11,ST006,PRD021,16,824.64,2,,0.0,0,0,7.0,1.0,6.0,6.0,4.0,2.9439202887759492,4.75,3.370036032024422,convenience,1,frozen,51.54,0,0.5104520755591142,46,11,4,0
2024-12-02,ST006,PRD023,6,564.5999999999999,1,,0.0,0,0,9.0,8.0,6.0,7.0,6.25,3.0956959368344528,6.5,4.105745103771407,convenience,1,dairy,94.1,3,0.751434059864513,49,12,4,0
2024-12-23,ST006,PRD024,12,441.59999999999997,2,,0.0,0,0,2.0,9.0,1.0,8.0,3.5,3.6968455021364734,4.375,3.1139088893910545,convenience,1,snack,36.8,5,0.4601484824176491,52,12,4,0
2024-09-09,ST006,PRD025,8,301.84,1,,0.0,0,0,21.0,4.0,3.0,2.0,9.75,8.301606270274847,7.5,6.301927142889366,convenience,1,dairy,37.73,3,0.3012923175205959,37,9,3,0
2024-12-02,ST006,PRD025,15,565.9499999999999,3,,0.0,0,0,8.0,21.0,11.0,8.0,11.0,7.2571803523590805,8.25,5.897941529526577,convenience,1,dairy,37.73,3,0.3012923175205959,49,12,4,0
2024-12-23,ST006,PRD025,10,377.29999999999995,1,,0.0,0,0,15.0,8.0,4.0,3.0,12.0,7.52772652709081,9.125,6.356942211921883,convenience,1,dairy,37.73,3,0.3012923175205959,52,12,4,0
2024-07-08,ST006,PRD027,7,1098.1599999999999,1,,0.0,0,0,4.0,9.0,1.0,6.0,6.25,4.573474244670747,5.875,3.2265638511757833,convenience,1,snack,156.88,5,1.9616329870021956,28,7,3,0
2024-07-29,ST006,PRD027,7,1098.1599999999999,1,,0.0,0,0,7.0,4.0,11.0,3.0,7.75,2.986078811194819,6.0,3.2513733362117283,convenience,1,snack,156.88,5,1.9616329870021956,31,7,3,1
2024-08-05,ST006,PRD027,4,627.52,1,,0.0,0,0,7.0,7.0,9.0,6.0,6.75,2.0615528128088294,6.5,3.023715784073819,convenience,1,snack,156.88,5,1.9616329870021956,32,8,3,0
2024-09-23,ST006,PRD027,1,156.88,1,,0.0,0,0,4.0,7.0,4.0,7.0,5.5,1.732050807568876,6.25,3.1509635714446835,convenience,1,snack,156.88,5,1.9616329870021956,39,9,3,0
2024-09-30,ST006,PRD027,4,627.52,1,,0.0,0,0,1.0,4.0,7.0,1.0,4.75,2.8722813232690134,5.5,3.625307868699865,convenience,1,snack,156.88,5,1.9616329870021956,40,9,3,1
2024-10-21,ST006,PRD027,13,2039.44,2,,0.0,0,0,4.0,1.0,7.0,11.0,4.0,2.449489742783177,5.875,3.2265638511757824,convenience,1,snack,156.88,5,1.9616329870021956,43,10,4,0
2024-10-28,ST006,PRD027,9,1411.92,1,,0.0,0,0,13.0,4.0,4.0,9.0,5.5,5.196152422706631,6.125,3.7201190457142257,convenience,1,snack,156.88,5,1.9616329870021956,44,10,4,1
2024-11-04,ST006,PRD027,6,941.28,1,,0.0,0,0,9.0,13.0,1.0,4.0,6.75,5.315072906367324,6.125,3.7201190457142257,convenience,1,snack,156.88,5,1.9616329870021956,45,11,4,0
2024-12-23,ST006,PRD027,2,313.76,1,,0.0,0,0,6.0,9.0,4.0,7.0,8.0,3.915780041490243,6.375,3.6228441865473604,convenience,1,snack,156.88,5,1.9616329870021956,52,12,4,0
2024-08-05,ST006,PRD029,4,745.96,1,,0.0,0,0,2.0,8.0,10.0,4.0,6.0,3.6514837167011067,5.625,3.5431019500674044,convenience,1,dairy,186.49,3,1.4892129418080025,32,8,3,0
2024-09-02,ST006,PRD029,1,186.49,1,,0.0,0,0,4.0,2.0,4.0,4.0,4.5,2.5166114784235822,5.625,3.5431019500674044,convenience,1,dairy,186.49,3,1.4892129418080025,36,9,3,0
2024-11-04,ST006,PRD029,5,932.45,1,,0.0,0,0,1.0,4.0,8.0,2.0,3.75,3.095695936834451,5.25,3.8821937833432005,convenience,1,dairy,186.49,3,1.4892129418080025,45,11,4,0
2024-11-18,ST006,PRD029,7,1305.43,1,,0.0,0,0,5.0,1.0,2.0,11.0,3.0,1.8257418583505522,5.625,3.6620642110310277,convenience,1,dairy,186.49,3,1.4892129418080025,47,11,4,0
